table_name,var_order,sort,indicator,sub_indicator,outline,variable_name_original,variable_name_split,level_01,level_2,category,year,variable_description,variable_type,variable_width,decimal_places,tables
CEX21_07,1521,27,,,,X1010_I,X1010,X10,10,I,2021,Bread: Index,N,5,0,2021 Food at Home - Bakery Products (Consumer Spending)
CEX21_07,1524,30,,,,X1011_I,X1011,X10,11,I,2021,White Bread: Index,N,5,0,2021 Food at Home - Bakery Products (Consumer Spending)
CEX21_07,1527,33,,,,X1012_I,X1012,X10,12,I,2021,Bread Excluding White: Index,N,5,0,2021 Food at Home - Bakery Products (Consumer Spending)
CEX21_07,1530,36,,,,X1013_I,X1013,X10,13,I,2021,Crackers & Cookies: Index,N,5,0,2021 Food at Home - Bakery Products (Consumer Spending)
CEX21_07,1533,39,,,,X1014_I,X1014,X10,14,I,2021,Cookies: Index,N,5,0,2021 Food at Home - Bakery Products (Consumer Spending)
CEX21_07,1536,42,,,,X1015_I,X1015,X10,15,I,2021,Crackers: Index,N,5,0,2021 Food at Home - Bakery Products (Consumer Spending)
CEX21_07,1539,45,,,,X1016_I,X1016,X10,16,I,2021,Frozen & Refrigerated Bakery Goods: Index,N,5,0,2021 Food at Home - Bakery Products (Consumer Spending)
CEX21_07,1542,48,,,,X1017_I,X1017,X10,17,I,2021,Other Bakery Products: Index,N,5,0,2021 Food at Home - Bakery Products (Consumer Spending)
CEX21_07,1545,51,,,,X1018_I,X1018,X10,18,I,2021,Fresh Biscuits and Rolls: Index,N,5,0,2021 Food at Home - Bakery Products (Consumer Spending)
CEX21_07,1548,54,,,,X1019_I,X1019,X10,19,I,2021,Fresh Cakes & Cupcakes: Index,N,5,0,2021 Food at Home - Bakery Products (Consumer Spending)
CEX21_07,1551,57,,,,X1020_I,X1020,X10,20,I,2021,Bread & Cracker Products: Index,N,5,0,2021 Food at Home - Bakery Products (Consumer Spending)
CEX21_07,1554,60,,,,X1021_I,X1021,X10,21,I,2021,Fresh Sweet Rolls/Coffee Cakes/Donuts: Index,N,5,0,2021 Food at Home - Bakery Products (Consumer Spending)
CEX21_07,1557,63,,,,X1022_I,X1022,X10,22,I,2021,Fresh Pies/Tarts/Turnovers: Index,N,5,0,2021 Food at Home - Bakery Products (Consumer Spending)
CEX21_07,1617,123,,,,X1053_I,X1053,X10,53,I,2021,Dairy Products: Index,N,5,0,2021 Food at Home - Dairy/Fruit/Vegs (Consumer Spending)
CEX21_07,1620,126,,,,X1054_I,X1054,X10,54,I,2021,Fresh Milk (All Types): Index,N,5,0,2021 Food at Home - Dairy/Fruit/Vegs (Consumer Spending)
CEX21_07,1623,129,,,,X1055_I,X1055,X10,55,I,2021,Cream: Index,N,5,0,2021 Food at Home - Dairy/Fruit/Vegs (Consumer Spending)
CEX21_07,1626,132,,,,X1056_I,X1056,X10,56,I,2021,Butter: Index,N,5,0,2021 Food at Home - Dairy/Fruit/Vegs (Consumer Spending)
CEX21_07,1629,135,,,,X1057_I,X1057,X10,57,I,2021,Cheese: Index,N,5,0,2021 Food at Home - Dairy/Fruit/Vegs (Consumer Spending)
CEX21_07,1632,138,,,,X1058_I,X1058,X10,58,I,2021,Ice Cream & Related Products: Index,N,5,0,2021 Food at Home - Dairy/Fruit/Vegs (Consumer Spending)
CEX21_07,1635,141,,,,X1059_I,X1059,X10,59,I,2021,Other Dairy Products: Index,N,5,0,2021 Food at Home - Dairy/Fruit/Vegs (Consumer Spending)
CEX21_07,1638,144,,,,X1060_I,X1060,X10,60,I,2021,Fruit & Vegetables: Index,N,5,0,2021 Food at Home - Dairy/Fruit/Vegs (Consumer Spending)
CEX21_07,1641,147,,,,X1061_I,X1061,X10,61,I,2021,Fresh Fruit: Index,N,5,0,2021 Food at Home - Dairy/Fruit/Vegs (Consumer Spending)
CEX21_07,1644,150,,,,X1062_I,X1062,X10,62,I,2021,Apples: Index,N,5,0,2021 Food at Home - Dairy/Fruit/Vegs (Consumer Spending)
CEX21_07,1647,153,,,,X1063_I,X1063,X10,63,I,2021,Bananas: Index,N,5,0,2021 Food at Home - Dairy/Fruit/Vegs (Consumer Spending)
CEX21_07,1650,156,,,,X1064_I,X1064,X10,64,I,2021,Oranges: Index,N,5,0,2021 Food at Home - Dairy/Fruit/Vegs (Consumer Spending)
CEX21_07,1653,159,,,,X1065_I,X1065,X10,65,I,2021,Citrus Fruit Excluding Oranges: Index,N,5,0,2021 Food at Home - Dairy/Fruit/Vegs (Consumer Spending)
CEX21_07,1656,162,,,,X1066_I,X1066,X10,66,I,2021,Other Fresh Fruit: Index,N,5,0,2021 Food at Home - Dairy/Fruit/Vegs (Consumer Spending)
CEX21_07,1659,165,,,,X1067_I,X1067,X10,67,I,2021,Fresh Vegetables: Index,N,5,0,2021 Food at Home - Dairy/Fruit/Vegs (Consumer Spending)
CEX21_07,1662,168,,,,X1068_I,X1068,X10,68,I,2021,Potatoes: Index,N,5,0,2021 Food at Home - Dairy/Fruit/Vegs (Consumer Spending)
CEX21_07,1665,171,,,,X1069_I,X1069,X10,69,I,2021,Lettuce: Index,N,5,0,2021 Food at Home - Dairy/Fruit/Vegs (Consumer Spending)
CEX21_07,1668,174,,,,X1070_I,X1070,X10,70,I,2021,Tomatoes: Index,N,5,0,2021 Food at Home - Dairy/Fruit/Vegs (Consumer Spending)
CEX21_07,1671,177,,,,X1071_I,X1071,X10,71,I,2021,Other Fresh Vegetables: Index,N,5,0,2021 Food at Home - Dairy/Fruit/Vegs (Consumer Spending)
CEX21_07,1674,180,,,,X1072_I,X1072,X10,72,I,2021,Processed Fruit: Index,N,5,0,2021 Food at Home - Dairy/Fruit/Vegs (Consumer Spending)
CEX21_07,1677,183,,,,X1073_I,X1073,X10,73,I,2021,Frozen Fruit & Juice: Index,N,5,0,2021 Food at Home - Dairy/Fruit/Vegs (Consumer Spending)
CEX21_07,1680,186,,,,X1074_I,X1074,X10,74,I,2021,Frozen Orange Juice: Index,N,5,0,2021 Food at Home - Dairy/Fruit/Vegs (Consumer Spending)
CEX21_07,1683,189,,,,X1075_I,X1075,X10,75,I,2021,Frozen Fruit: Index,N,5,0,2021 Food at Home - Dairy/Fruit/Vegs (Consumer Spending)
CEX21_07,1686,192,,,,X1076_I,X1076,X10,76,I,2021,Frozen Fruit Juice: Index,N,5,0,2021 Food at Home - Dairy/Fruit/Vegs (Consumer Spending)
CEX21_07,1689,195,,,,X1077_I,X1077,X10,77,I,2021,Canned Fruit: Index,N,5,0,2021 Food at Home - Dairy/Fruit/Vegs (Consumer Spending)
CEX21_07,1692,198,,,,X1078_I,X1078,X10,78,I,2021,Dried Fruit: Index,N,5,0,2021 Food at Home - Dairy/Fruit/Vegs (Consumer Spending)
CEX21_07,1695,201,,,,X1079_I,X1079,X10,79,I,2021,Fresh Fruit Juice: Index,N,5,0,2021 Food at Home - Dairy/Fruit/Vegs (Consumer Spending)
CEX21_07,1698,204,,,,X1080_I,X1080,X10,80,I,2021,Canned/Bottled Fruit Juice: Index,N,5,0,2021 Food at Home - Dairy/Fruit/Vegs (Consumer Spending)
CEX21_07,1701,207,,,,X1081_I,X1081,X10,81,I,2021,Processed Vegetables: Index,N,5,0,2021 Food at Home - Dairy/Fruit/Vegs (Consumer Spending)
CEX21_07,1704,210,,,,X1082_I,X1082,X10,82,I,2021,Frozen Vegetables: Index,N,5,0,2021 Food at Home - Dairy/Fruit/Vegs (Consumer Spending)
CEX21_07,1707,213,,,,X1083_I,X1083,X10,83,I,2021,Vegetables Canned/Dried & Juice: Index,N,5,0,2021 Food at Home - Dairy/Fruit/Vegs (Consumer Spending)
CEX21_07,1710,216,,,,X1084_I,X1084,X10,84,I,2021,Canned Beans: Index,N,5,0,2021 Food at Home - Dairy/Fruit/Vegs (Consumer Spending)
CEX21_07,1713,219,,,,X1085_I,X1085,X10,85,I,2021,Canned Corn: Index,N,5,0,2021 Food at Home - Dairy/Fruit/Vegs (Consumer Spending)
CEX21_07,1716,222,,,,X1086_I,X1086,X10,86,I,2021,Miscellaneous Canned Vegetables: Index,N,5,0,2021 Food at Home - Dairy/Fruit/Vegs (Consumer Spending)
CEX21_07,1719,225,,,,X1087_I,X1087,X10,87,I,2021,Dried Beans & Peas: Index,N,5,0,2021 Food at Home - Dairy/Fruit/Vegs (Consumer Spending)
CEX21_07,1722,228,,,,X1088_I,X1088,X10,88,I,2021,Miscellaneous Dried Vegetables: Index,N,5,0,2021 Food at Home - Dairy/Fruit/Vegs (Consumer Spending)
CEX21_07,1725,231,,,,X1089_I,X1089,X10,89,I,2021,Vegetable Juice: Index,N,5,0,2021 Food at Home - Dairy/Fruit/Vegs (Consumer Spending)
CEX21_08,1839,96,,,,X1023_I,X1023,X10,23,I,2021,Meat/Poultry/Fish/Eggs: Index,N,5,0,2021 Food at Home - Meat/Poultry/Fish/Eggs (Consumer Spending)
CEX21_08,1842,99,,,,X1024_I,X1024,X10,24,I,2021,Beef: Index,N,5,0,2021 Food at Home - Meat/Poultry/Fish/Eggs (Consumer Spending)
CEX21_08,1845,102,,,,X1025_I,X1025,X10,25,I,2021,Ground Beef: Index,N,5,0,2021 Food at Home - Meat/Poultry/Fish/Eggs (Consumer Spending)
CEX21_08,1848,105,,,,X1026_I,X1026,X10,26,I,2021,Chuck Roast: Index,N,5,0,2021 Food at Home - Meat/Poultry/Fish/Eggs (Consumer Spending)
CEX21_08,1851,108,,,,X1027_I,X1027,X10,27,I,2021,Round Roast: Index,N,5,0,2021 Food at Home - Meat/Poultry/Fish/Eggs (Consumer Spending)
CEX21_08,1854,111,,,,X1028_I,X1028,X10,28,I,2021,Other Roast: Index,N,5,0,2021 Food at Home - Meat/Poultry/Fish/Eggs (Consumer Spending)
CEX21_08,1857,114,,,,X1029_I,X1029,X10,29,I,2021,Round Steak: Index,N,5,0,2021 Food at Home - Meat/Poultry/Fish/Eggs (Consumer Spending)
CEX21_08,1860,117,,,,X1030_I,X1030,X10,30,I,2021,Sirloin Steak: Index,N,5,0,2021 Food at Home - Meat/Poultry/Fish/Eggs (Consumer Spending)
CEX21_08,1863,120,,,,X1031_I,X1031,X10,31,I,2021,Other Steak: Index,N,5,0,2021 Food at Home - Meat/Poultry/Fish/Eggs (Consumer Spending)
CEX21_08,1866,123,,,,X1032_I,X1032,X10,32,I,2021,Other Beef: Index,N,5,0,2021 Food at Home - Meat/Poultry/Fish/Eggs (Consumer Spending)
CEX21_08,1869,126,,,,X1033_I,X1033,X10,33,I,2021,Pork: Index,N,5,0,2021 Food at Home - Meat/Poultry/Fish/Eggs (Consumer Spending)
CEX21_08,1872,129,,,,X1034_I,X1034,X10,34,I,2021,Bacon: Index,N,5,0,2021 Food at Home - Meat/Poultry/Fish/Eggs (Consumer Spending)
CEX21_08,1875,132,,,,X1035_I,X1035,X10,35,I,2021,Pork Chops: Index,N,5,0,2021 Food at Home - Meat/Poultry/Fish/Eggs (Consumer Spending)
CEX21_08,1878,135,,,,X1036_I,X1036,X10,36,I,2021,Ham: Index,N,5,0,2021 Food at Home - Meat/Poultry/Fish/Eggs (Consumer Spending)
CEX21_08,1881,138,,,,X1037_I,X1037,X10,37,I,2021,Sausage: Index,N,5,0,2021 Food at Home - Meat/Poultry/Fish/Eggs (Consumer Spending)
CEX21_08,1884,141,,,,X1038_I,X1038,X10,38,I,2021,Other Pork: Index,N,5,0,2021 Food at Home - Meat/Poultry/Fish/Eggs (Consumer Spending)
CEX21_08,1887,144,,,,X1039_I,X1039,X10,39,I,2021,Other Meat: Index,N,5,0,2021 Food at Home - Meat/Poultry/Fish/Eggs (Consumer Spending)
CEX21_08,1890,147,,,,X1040_I,X1040,X10,40,I,2021,Frankfurters: Index,N,5,0,2021 Food at Home - Meat/Poultry/Fish/Eggs (Consumer Spending)
CEX21_08,1893,150,,,,X1041_I,X1041,X10,41,I,2021,Bologna/Liverwurst/Salami: Index,N,5,0,2021 Food at Home - Meat/Poultry/Fish/Eggs (Consumer Spending)
CEX21_08,1896,153,,,,X1042_I,X1042,X10,42,I,2021,Other Lunchmeat: Index,N,5,0,2021 Food at Home - Meat/Poultry/Fish/Eggs (Consumer Spending)
CEX21_08,1899,156,,,,X1043_I,X1043,X10,43,I,2021,Lamb & Other Meat: Index,N,5,0,2021 Food at Home - Meat/Poultry/Fish/Eggs (Consumer Spending)
CEX21_08,1902,159,,,,X1044_I,X1044,X10,44,I,2021,Poultry: Index,N,5,0,2021 Food at Home - Meat/Poultry/Fish/Eggs (Consumer Spending)
CEX21_08,1905,162,,,,X1045_I,X1045,X10,45,I,2021,Whole Chickens: Index,N,5,0,2021 Food at Home - Meat/Poultry/Fish/Eggs (Consumer Spending)
CEX21_08,1908,165,,,,X1046_I,X1046,X10,46,I,2021,Chicken Parts: Index,N,5,0,2021 Food at Home - Meat/Poultry/Fish/Eggs (Consumer Spending)
CEX21_08,1911,168,,,,X1047_I,X1047,X10,47,I,2021,Other Poultry: Index,N,5,0,2021 Food at Home - Meat/Poultry/Fish/Eggs (Consumer Spending)
CEX21_08,1914,171,,,,X1048_I,X1048,X10,48,I,2021,Seafood: Index,N,5,0,2021 Food at Home - Meat/Poultry/Fish/Eggs (Consumer Spending)
CEX21_08,1917,174,,,,X1049_I,X1049,X10,49,I,2021,Canned Fish & Shellfish: Index,N,5,0,2021 Food at Home - Meat/Poultry/Fish/Eggs (Consumer Spending)
CEX21_08,1920,177,,,,X1050_I,X1050,X10,50,I,2021,Fresh Fish & Shellfish: Index,N,5,0,2021 Food at Home - Meat/Poultry/Fish/Eggs (Consumer Spending)
CEX21_08,1923,180,,,,X1051_I,X1051,X10,51,I,2021,Frozen Fish & Shellfish: Index,N,5,0,2021 Food at Home - Meat/Poultry/Fish/Eggs (Consumer Spending)
CEX21_08,1926,183,,,,X1052_I,X1052,X10,52,I,2021,Eggs: Index,N,5,0,2021 Food at Home - Meat/Poultry/Fish/Eggs (Consumer Spending)
CEX21_09,2019,27,,,,X1119_I,X1119,X11,19,I,2021,Nonalcoholic Beverages: Index,N,5,0,2021 Food at Home - Nonalcoholic Bev (Consumer Spending)
CEX21_09,2022,30,,,,X1120_I,X1120,X11,20,I,2021,Cola Drinks: Index,N,5,0,2021 Food at Home - Nonalcoholic Bev (Consumer Spending)
CEX21_09,2025,33,,,,X1121_I,X1121,X11,21,I,2021,Other Carbonated Drinks: Index,N,5,0,2021 Food at Home - Nonalcoholic Bev (Consumer Spending)
CEX21_09,2028,36,,,,X1122_I,X1122,X11,22,I,2021,Coffee: Index,N,5,0,2021 Food at Home - Nonalcoholic Bev (Consumer Spending)
CEX21_09,2031,39,,,,X1123_I,X1123,X11,23,I,2021,Roasted Coffee: Index,N,5,0,2021 Food at Home - Nonalcoholic Bev (Consumer Spending)
CEX21_09,2034,42,,,,X1124_I,X1124,X11,24,I,2021,Instant/Freeze-dried Coffee: Index,N,5,0,2021 Food at Home - Nonalcoholic Bev (Consumer Spending)
CEX21_09,2037,45,,,,X1125_I,X1125,X11,25,I,2021,Tea: Index,N,5,0,2021 Food at Home - Nonalcoholic Bev (Consumer Spending)
CEX21_09,2040,48,,,,X1126_I,X1126,X11,26,I,2021,Noncarbonated Fruit Drinks: Index,N,5,0,2021 Food at Home - Nonalcoholic Bev (Consumer Spending)
CEX21_09,2043,51,,,,X1127_I,X1127,X11,27,I,2021,Sports Drinks: Index,N,5,0,2021 Food at Home - Nonalcoholic Bev (Consumer Spending)
CEX21_09,2046,54,,,,X1128_I,X1128,X11,28,I,2021,Other Noncarb Beverages(Excl Water) & Ice: Index,N,5,0,2021 Food at Home - Nonalcoholic Bev (Consumer Spending)
CEX21_09,2049,57,,,,X1129_I,X1129,X11,29,I,2021,Bottled Water: Index,N,5,0,2021 Food at Home - Nonalcoholic Bev (Consumer Spending)
CEX21_09,2085,93,,,,X1090_I,X1090,X10,90,I,2021,Snacks/Other Food: Index,N,5,0,2021 Food at Home - Snacks/Other (Consumer Spending)
CEX21_09,2088,96,,,,X1091_I,X1091,X10,91,I,2021,Sugar & Other Sweets: Index,N,5,0,2021 Food at Home - Snacks/Other (Consumer Spending)
CEX21_09,2091,99,,,,X1092_I,X1092,X10,92,I,2021,Candy & Chewing Gum: Index,N,5,0,2021 Food at Home - Snacks/Other (Consumer Spending)
CEX21_09,2094,102,,,,X1093_I,X1093,X10,93,I,2021,Sugar: Index,N,5,0,2021 Food at Home - Snacks/Other (Consumer Spending)
CEX21_09,2097,105,,,,X1094_I,X1094,X10,94,I,2021,Artificial Sweeteners: Index,N,5,0,2021 Food at Home - Snacks/Other (Consumer Spending)
CEX21_09,2100,108,,,,X1095_I,X1095,X10,95,I,2021,Jam/Preserves & Other Sweets: Index,N,5,0,2021 Food at Home - Snacks/Other (Consumer Spending)
CEX21_09,2103,111,,,,X1096_I,X1096,X10,96,I,2021,Margarine/Fats & Oils/Dressings/Etc: Index,N,5,0,2021 Food at Home - Snacks/Other (Consumer Spending)
CEX21_09,2106,114,,,,X1097_I,X1097,X10,97,I,2021,Margarine: Index,N,5,0,2021 Food at Home - Snacks/Other (Consumer Spending)
CEX21_09,2109,117,,,,X1098_I,X1098,X10,98,I,2021,Fats & Oils: Index,N,5,0,2021 Food at Home - Snacks/Other (Consumer Spending)
CEX21_09,2112,120,,,,X1099_I,X1099,X10,99,I,2021,Salad Dressings: Index,N,5,0,2021 Food at Home - Snacks/Other (Consumer Spending)
CEX21_09,2115,123,,,,X1100_I,X1100,X11,0,I,2021,Non-Dairy Cream & Imitation Milk: Index,N,5,0,2021 Food at Home - Snacks/Other (Consumer Spending)
CEX21_09,2118,126,,,,X1101_I,X1101,X11,1,I,2021,Peanut Butter: Index,N,5,0,2021 Food at Home - Snacks/Other (Consumer Spending)
CEX21_09,2121,129,,,,X1102_I,X1102,X11,2,I,2021,Frozen Prepared Food: Index,N,5,0,2021 Food at Home - Snacks/Other (Consumer Spending)
CEX21_09,2124,132,,,,X1103_I,X1103,X11,3,I,2021,Frozen Meals: Index,N,5,0,2021 Food at Home - Snacks/Other (Consumer Spending)
CEX21_09,2127,135,,,,X1104_I,X1104,X11,4,I,2021,Other Frozen Prepared Foods: Index,N,5,0,2021 Food at Home - Snacks/Other (Consumer Spending)
CEX21_09,2130,138,,,,X1105_I,X1105,X11,5,I,2021,Snack Food: Index,N,5,0,2021 Food at Home - Snacks/Other (Consumer Spending)
CEX21_09,2133,141,,,,X1106_I,X1106,X11,6,I,2021,Potato Chips & Other Snacks: Index,N,5,0,2021 Food at Home - Snacks/Other (Consumer Spending)
CEX21_09,2136,144,,,,X1107_I,X1107,X11,7,I,2021,Nuts: Index,N,5,0,2021 Food at Home - Snacks/Other (Consumer Spending)
CEX21_09,2139,147,,,,X1108_I,X1108,X11,8,I,2021,Condiments & Sauces: Index,N,5,0,2021 Food at Home - Snacks/Other (Consumer Spending)
CEX21_09,2142,150,,,,X1109_I,X1109,X11,9,I,2021,Salt/Spices/Other Seasonings: Index,N,5,0,2021 Food at Home - Snacks/Other (Consumer Spending)
CEX21_09,2145,153,,,,X1110_I,X1110,X11,10,I,2021,Olives/Pickles/Relishes: Index,N,5,0,2021 Food at Home - Snacks/Other (Consumer Spending)
CEX21_09,2148,156,,,,X1111_I,X1111,X11,11,I,2021,Sauces & Gravies: Index,N,5,0,2021 Food at Home - Snacks/Other (Consumer Spending)
CEX21_09,2151,159,,,,X1112_I,X1112,X11,12,I,2021,Baking Needs and Miscellaneous Products: Index,N,5,0,2021 Food at Home - Snacks/Other (Consumer Spending)
CEX21_09,2154,162,,,,X1113_I,X1113,X11,13,I,2021,Other Canned & Prepared Food: Index,N,5,0,2021 Food at Home - Snacks/Other (Consumer Spending)
CEX21_09,2157,165,,,,X1114_I,X1114,X11,14,I,2021,Soup: Index,N,5,0,2021 Food at Home - Snacks/Other (Consumer Spending)
CEX21_09,2160,168,,,,X1115_I,X1115,X11,15,I,2021,Prepared Salads: Index,N,5,0,2021 Food at Home - Snacks/Other (Consumer Spending)
CEX21_09,2163,171,,,,X1116_I,X1116,X11,16,I,2021,Prepared Desserts: Index,N,5,0,2021 Food at Home - Snacks/Other (Consumer Spending)
CEX21_09,2166,174,,,,X1117_I,X1117,X11,17,I,2021,Baby Food: Index,N,5,0,2021 Food at Home - Snacks/Other (Consumer Spending)
CEX21_09,2169,177,,,,X1118_I,X1118,X11,18,I,2021,Miscellaneous Prepared Food: Index,N,5,0,2021 Food at Home - Snacks/Other (Consumer Spending)
CEX21_10,2259,18,,,,X8001_I,X8001,X80,1,I,2021,Health Care: Index,N,5,0,2021 Health Care (Consumer Spending)
CEX21_10,2262,21,,,,X8002_I,X8002,X80,2,I,2021,Health Insurance: Index,N,5,0,2021 Health Care (Consumer Spending)
CEX21_10,2265,24,,,,X8041_I,X8041,X80,41,I,2021,Fee for Service Health Plan Excluding Blue Cross/Blue Shield: Index,N,5,0,2021 Health Care (Consumer Spending)
CEX21_10,2268,27,,,,X8012_I,X8012,X80,12,I,2021,HMO Excluding Blue Cross/Blue Shield: Index,N,5,0,2021 Health Care (Consumer Spending)
CEX21_10,2271,30,,,,X8015_I,X8015,X80,15,I,2021,Medicare Supplements Excluding Blue Cross/Blue Shield: Index,N,5,0,2021 Health Care (Consumer Spending)
CEX21_10,2274,33,,,,X8043_I,X8043,X80,43,I,2021,Dental Care Insurance Excluding Blue Cross/Blue Shield: Index,N,5,0,2021 Health Care (Consumer Spending)
CEX21_10,2277,36,,,,X8044_I,X8044,X80,44,I,2021,Vision Care Insurance Excluding Blue Cross/Blue Shield: Index,N,5,0,2021 Health Care (Consumer Spending)
CEX21_10,2280,39,,,,X8045_I,X8045,X80,45,I,2021,Prescription Drug Insurance Excluding Blue Cross/Blue Shield: Index,N,5,0,2021 Health Care (Consumer Spending)
CEX21_10,2283,42,,,,X8046_I,X8046,X80,46,I,2021,Long Term Care Insurance Excluding Blue Cross/Blue Shield: Index,N,5,0,2021 Health Care (Consumer Spending)
CEX21_10,2286,45,,,,X8047_I,X8047,X80,47,I,2021,Other Single Service Insurance Excluding Blue Cross/Blue Shield: Index,N,5,0,2021 Health Care (Consumer Spending)
CEX21_10,2289,48,,,,X8006_I,X8006,X80,6,I,2021,Blue Cross/Blue Shield: Index,N,5,0,2021 Health Care (Consumer Spending)
CEX21_10,2292,51,,,,X8042_I,X8042,X80,42,I,2021,Blue Cross/Blue Shield Fee for Service Health Plan: Index,N,5,0,2021 Health Care (Consumer Spending)
CEX21_10,2295,54,,,,X8009_I,X8009,X80,9,I,2021,Blue Cross/Blue Shield HMO: Index,N,5,0,2021 Health Care (Consumer Spending)
CEX21_10,2298,57,,,,X8010_I,X8010,X80,10,I,2021,Blue Cross/Blue Shield Commercial Medicare Supplement: Index,N,5,0,2021 Health Care (Consumer Spending)
CEX21_10,2301,60,,,,X8048_I,X8048,X80,48,I,2021,Blue Cross/Blue Shield Dental Care Insurance: Index,N,5,0,2021 Health Care (Consumer Spending)
CEX21_10,2304,63,,,,X8049_I,X8049,X80,49,I,2021,Blue Cross/Blue Shield Vision Care Insurance: Index,N,5,0,2021 Health Care (Consumer Spending)
CEX21_10,2307,66,,,,X8050_I,X8050,X80,50,I,2021,Blue Cross/Blue Shield Prescription Drug Insurance: Index,N,5,0,2021 Health Care (Consumer Spending)
CEX21_10,2310,69,,,,X8051_I,X8051,X80,51,I,2021,Blue Cross/Blue Shield Long Term Care Insurance: Index,N,5,0,2021 Health Care (Consumer Spending)
CEX21_10,2313,72,,,,X8052_I,X8052,X80,52,I,2021,Blue Cross/Blue Shield Other Single Service Insurance: Index,N,5,0,2021 Health Care (Consumer Spending)
CEX21_10,2316,75,,,,X8013_I,X8013,X80,13,I,2021,Medicare Payments: Index,N,5,0,2021 Health Care (Consumer Spending)
CEX21_10,2319,78,,,,X8053_I,X8053,X80,53,I,2021,Medicaid Premiums: Index,N,5,0,2021 Health Care (Consumer Spending)
CEX21_10,2322,81,,,,X8054_I,X8054,X80,54,I,2021,Tricare/Military Premiums: Index,N,5,0,2021 Health Care (Consumer Spending)
CEX21_10,2325,84,,,,X8055_I,X8055,X80,55,I,2021,Children`s Health Insurance Program (CHIP) Premiums: Index,N,5,0,2021 Health Care (Consumer Spending)
CEX21_10,2328,87,,,,X8018_I,X8018,X80,18,I,2021,Medical Care: Index,N,5,0,2021 Health Care (Consumer Spending)
CEX21_10,2331,90,,,,X8019_I,X8019,X80,19,I,2021,Medical Services: Index,N,5,0,2021 Health Care (Consumer Spending)
CEX21_10,2334,93,,,,X8020_I,X8020,X80,20,I,2021,Physician Services: Index,N,5,0,2021 Health Care (Consumer Spending)
CEX21_10,2337,96,,,,X8021_I,X8021,X80,21,I,2021,Dental Services: Index,N,5,0,2021 Health Care (Consumer Spending)
CEX21_10,2340,99,,,,X8022_I,X8022,X80,22,I,2021,Eyecare Services: Index,N,5,0,2021 Health Care (Consumer Spending)
CEX21_10,2343,102,,,,X8056_I,X8056,X80,56,I,2021,Non-Physician Services Inside Home: Index,N,5,0,2021 Health Care (Consumer Spending)
CEX21_10,2346,105,,,,X8057_I,X8057,X80,57,I,2021,Non-Physician Services Outside Home: Index,N,5,0,2021 Health Care (Consumer Spending)
CEX21_10,2349,108,,,,X8024_I,X8024,X80,24,I,2021,Lab Tests/X-rays: Index,N,5,0,2021 Health Care (Consumer Spending)
CEX21_10,2352,111,,,,X8025_I,X8025,X80,25,I,2021,Hospital Room & Hospital Service: Index,N,5,0,2021 Health Care (Consumer Spending)
CEX21_10,2355,114,,,,X8026_I,X8026,X80,26,I,2021,Convalescent/Nursing Home Care: Index,N,5,0,2021 Health Care (Consumer Spending)
CEX21_10,2358,117,,,,X8027_I,X8027,X80,27,I,2021,Other Medical Services: Index,N,5,0,2021 Health Care (Consumer Spending)
CEX21_10,2361,120,,,,X8028_I,X8028,X80,28,I,2021,Drugs and Vitamins: Index,N,5,0,2021 Health Care (Consumer Spending)
CEX21_10,2364,123,,,,X8029_I,X8029,X80,29,I,2021,Nonprescription Drugs: Index,N,5,0,2021 Health Care (Consumer Spending)
CEX21_10,2367,126,,,,X8030_I,X8030,X80,30,I,2021,Prescription Drugs: Index,N,5,0,2021 Health Care (Consumer Spending)
CEX21_10,2370,129,,,,X8031_I,X8031,X80,31,I,2021,Nonprescription Vitamins: Index,N,5,0,2021 Health Care (Consumer Spending)
CEX21_10,2373,132,,,,X8032_I,X8032,X80,32,I,2021,Medicare Prescription Drug Premium: Index,N,5,0,2021 Health Care (Consumer Spending)
CEX21_10,2376,135,,,,X8033_I,X8033,X80,33,I,2021,Medical Supplies: Index,N,5,0,2021 Health Care (Consumer Spending)
CEX21_10,2379,138,,,,X8034_I,X8034,X80,34,I,2021,Eyeglasses & Contact Lenses: Index,N,5,0,2021 Health Care (Consumer Spending)
CEX21_10,2382,141,,,,X8035_I,X8035,X80,35,I,2021,Hearing Aids: Index,N,5,0,2021 Health Care (Consumer Spending)
CEX21_10,2385,144,,,,X8036_I,X8036,X80,36,I,2021,Topicals & Dressings: Index,N,5,0,2021 Health Care (Consumer Spending)
CEX21_10,2388,147,,,,X8037_I,X8037,X80,37,I,2021,Medical Equipment for General Use: Index,N,5,0,2021 Health Care (Consumer Spending)
CEX21_10,2391,150,,,,X8038_I,X8038,X80,38,I,2021,Supportive/Convalescent Medical Equipment: Index,N,5,0,2021 Health Care (Consumer Spending)
CEX21_10,2394,153,,,,X8039_I,X8039,X80,39,I,2021,Rental of Medical Equipment for General Use: Index,N,5,0,2021 Health Care (Consumer Spending)
CEX21_10,2397,156,,,,X8040_I,X8040,X80,40,I,2021,Rental of Supportive/Convalescent Medical Equipment: Index,N,5,0,2021 Health Care (Consumer Spending)
CEX21_11,2541,51,,,,X4033_I,X4033,X40,33,I,2021,Housekeeping Supplies: Index,N,5,0,2021 Household Goods (Consumer Spending)
